"N" "K_means" "K_sd" "lambda_means" "lambda_sd" "c_means" "c_sd" "fitness_means" "fitness_sd" "r"
"2613" 943 949.975745496942 0.11047482855611 2.53379896043298 0.213586808686766 -0.501834059758215 0.202162629584824 1.01108266227685 0.00145191834470528 0.992656922526698
"2614" 921 949.980245085998 0.110526897681985 2.53470159863185 0.213392686514138 -0.489100558698854 0.196494282501536 1.04648074989329 0.00618289406419545 0.96949384449213
"2615" 965 949.980875115126 0.111107258648391 2.53525787787911 0.217543517536256 -0.489874051683193 0.190259563483855 0.976721651016278 0.00300051322815907 1.01580992341878
"2616" 935 949.984223381015 0.108767745509424 2.52856423447542 0.218747375935031 -0.485187295513061 0.194808783154974 1.02370106540416 0.00309158392591986 0.984226871339309
"2617" 928 949.98034737032 0.107086518878143 2.53047779724111 0.219534602555458 -0.492211637321908 0.198546914772063 1.03513141317017 0.00469677102361697 0.976862313592944
"2618" 956 949.980452875172 0.106809638928278 2.53850630540578 0.224866747828316 -0.502125639972047 0.203628889628232 0.990522068217318 0.00133547293243638 1.00633649577379
"2619" 948 949.980547008477 0.107152872810184 2.53860676616402 0.221469006963849 -0.500415444302043 0.211535247480361 1.0031271324095 0.00042903627661707 0.997915170984591
"2620" 933 949.979548560184 0.107184044631106 2.53638867431036 0.215408190036777 -0.508239638565671 0.211138956479141 1.02732267023596 0.00382381087400884 0.982126406209567
"2621" 903 949.979729042488 0.107232156475188 2.53184699720939 0.21437022450053 -0.507354943910536 0.216240111715607 1.07738491788925 0.0113673513768954 0.950546598410221
"2622" 994 949.980363310182 0.110765555581462 2.52735878561887 0.210903321105992 -0.500596167045656 0.205681445540931 0.932898030920209 0.0089867064519252 1.04633741747717
"2623" 871 949.975066443959 0.112153990762332 2.52523081914179 0.21237195655437 -0.502447489128342 0.212682357607686 1.13290227436662 0.019624245155234 0.916866169193697
"2624" 965 949.971630089889 0.112721752210534 2.52537945034165 0.211356632799576 -0.50963225094778 0.217731514888509 0.976399060695931 0.00342838776347769 1.01581980917545
"2625" 968 949.966176468919 0.113821922524629 2.52899815043584 0.213881574113321 -0.531017222356401 0.231544783228321 0.971351445770554 0.00434706784625319 1.01898364802641
"2626" 956 949.972748272627 0.112576227540018 2.53374804870892 0.21803365539927 -0.510421193576037 0.21219746862532 0.99045563478347 0.00140414162719985 1.00634465750553
"2627" 1014 949.969630911511 0.111085066330106 2.53511488576358 0.216214589566551 -0.509725762770309 0.21268454888073 0.903423136316301 0.0131019156401082 1.06740254320241
"2628" 963 949.965075867751 0.109699698554811 2.53588025429116 0.213259127905112 -0.512950920237396 0.218648821739476 0.979451505510685 0.00299991364026397 1.01372147720309
"2629" 925 949.964912651484 0.108595387024545 2.52667110379079 0.211693637727778 -0.500472535891466 0.218543793308899 1.04021982422661 0.00589595632353202 0.973720173956948
"2630" 993 949.960545476553 0.104723116686338 2.52493674288614 0.212092993079086 -0.505834073885505 0.215231122435456 0.934110593131516 0.00920744822923278 1.04530657060274
"2631" 949 949.956074611609 0.104339624258275 2.52109807759025 0.212727548234292 -0.502033603413827 0.209618512655902 1.00150686680983 0.000228119515217659 0.998993559136932
"2632" 935 949.955261261823 0.103911005319859 2.51765359188154 0.214478157043743 -0.50345672737555 0.213487506902036 1.02394558329239 0.003380395566105 0.984256878327135
"2633" 990 949.950562374874 0.10159383266277 2.5219596376117 0.215693833954825 -0.510285519689667 0.211716569703336 0.938353742808795 0.00846683165634583 1.04215949672686
"2634" 981 949.945479324333 0.0976304008067709 2.5217542441827 0.219274783377141 -0.512125007972436 0.21084749858737 0.951787801993461 0.00662966610818745 1.03269084526594
"2635" 970 949.941032659625 0.0978767009281148 2.50719482268344 0.225977135292134 -0.514247247613002 0.214930984347394 0.968530200807116 0.00444824565230212 1.02111601315317
"2636" 921 949.936565093058 0.0975005533588015 2.50269882474463 0.226699632990307 -0.520910830940168 0.217774147188772 1.04739823778953 0.00688085666285594 0.969538423768093
"2637" 1020 949.937207185255 0.0947457154623884 2.50348352145748 0.226063221979437 -0.522674170968185 0.223617434566409 0.893901328093009 0.0148718192093674 1.073755183274
"2638" 911 949.935587224831 0.0917990146334219 2.50887525520881 0.235055168595724 -0.531505598816565 0.22832862160187 1.06473995555412 0.0098642859302318 0.959012392262744
"2639" 891 949.931889447539 0.0900335675072815 2.4939074438184 0.228521808556814 -0.518181344353981 0.224878563457878 1.0986175904344 0.0151124596824299 0.9379619843252
"2640" 958 949.934454653158 0.0894465444655941 2.48491144174706 0.230078679957043 -0.517059636367051 0.22310526478996 0.987195191010592 0.00191809480086568 1.00849063354564
"2641" 922 949.935546208868 0.0892433180186531 2.47023386085227 0.230352391538825 -0.515940479104876 0.225355209342773 1.04555487446242 0.00685132196741852 0.970592166678722
"2642" 962 949.933792539075 0.0883433814436761 2.4731787337097 0.232630838732545 -0.505606581840522 0.213824884975235 0.981049733958407 0.00271652599739799 1.01270215625099
"2643" 928 949.936063314516 0.0895030238656497 2.49104621165369 0.242347383339699 -0.506876399596419 0.220466002891539 1.03539526097045 0.0052102686311369 0.976907852894882
"2644" 966 949.937497261726 0.0887217531389352 2.50498083398855 0.248623514210084 -0.509489947663492 0.230593358127729 0.974795468105931 0.0038525957555598 1.01690901010285
"2645" 928 949.940424095587 0.0919921971874809 2.49593241135388 0.243998752416 -0.512816081770151 0.226539210870834 1.03554466264365 0.00535797546910403 0.976903368317571
"2646" 973 949.939595427092 0.0928349730301689 2.50002996577406 0.243134713251253 -0.504583722261138 0.228690613034434 0.964135569423298 0.00541170978411705 1.0242756536141
"2647" 920 949.94379931783 0.0937624134459075 2.50365462432151 0.246475558050454 -0.514329825864226 0.230070648443532 1.04887099270683 0.0075251562676384 0.968478346467093
"2648" 925 949.937291210942 0.0913327464395716 2.51205446027964 0.243555693657683 -0.517979848471926 0.235941834301327 1.04064348328128 0.00638784026874389 0.973748486935224
"2649" 947 949.934040378538 0.0889266077267722 2.52164106519133 0.247033582222573 -0.529594687479757 0.244626205437134 1.00473118987753 0.000745953653937914 0.996911321993084
"2650" 955 949.931956904934 0.0892353995156905 2.5313149535845 0.248719787592103 -0.532207137188958 0.240928193321961 0.991855374498881 0.00130448567606073 1.0053351643328
"2651" 966 949.929528026111 0.0867978989299986 2.524244068771 0.246471356802663 -0.53876073226818 0.24911030719937 0.974301716305616 0.00414434379232406 1.01691754124886
"2652" 930 949.929905379792 0.085989609960748 2.53674691307021 0.244757207106897 -0.536931648499043 0.251987091007452 1.03276597915642 0.005413546837712 0.979019604218246
"2653" 921 949.930178463616 0.0865694988060049 2.5267634881468 0.245434644143331 -0.543375956387853 0.253347465698901 1.04810762521134 0.00800763046456496 0.969544942228905
"2654" 966 949.929467921505 0.0850891070555909 2.53257222453662 0.251807344296581 -0.552968147921073 0.257793893256717 0.974067590621076 0.00428466522478066 1.01691760559198
"2655" 972 949.93194614594 0.0878763036643785 2.53256662416313 0.251037553480475 -0.540933651969718 0.257099579526749 0.964839430450596 0.00581075319513465 1.02323119455409
"2656" 944 949.928078102467 0.0860057669164036 2.54077472161778 0.249003363456988 -0.536976743137613 0.258377626262853 1.00963334808564 0.00160646568866925 0.993759445331579
"2657" 900 949.925943881096 0.0870385833363911 2.52814864292119 0.242747203987871 -0.53564962547968 0.244816216782404 1.08399530467105 0.0137773212557337 0.947442277787346
"2658" 1015 949.919661968448 0.0871226531695457 2.52365333651701 0.239226109694248 -0.544218523230255 0.242363385236617 0.899715893337405 0.0151054604386174 1.06851141274062
"2659" 925 949.920504388154 0.0886917813676036 2.52065098360322 0.239130743342733 -0.538885602422483 0.236994453898921 1.04118285782842 0.00641508480991321 0.973765694841796
"2660" 960 949.922048749155 0.0873441871865038 2.51549362586844 0.236737158404778 -0.523743168403296 0.223169020365598 0.983959843767751 0.00236735412224628 1.01060924026778
"2661" 923 949.920589249624 0.0882913949846618 2.52295752614414 0.233814048849269 -0.520997817165597 0.220913281317847 1.04403510362868 0.00646424617777281 0.971660168698007
"2662" 963 949.919245185021 0.0919726447915706 2.53033017603382 0.23391023632572 -0.523925420344599 0.216990008386253 0.979230966694403 0.00296604364263651 1.01377038614733
"2663" 893 949.917891142334 0.0921049193845194 2.5267757102607 0.237190681647574 -0.535231495797028 0.221272255288326 1.09622493705644 0.0142470522614001 0.940081251576505
"2664" 951 949.921570940007 0.0950964905379481 2.51462507029124 0.235225508123817 -0.535210721046054 0.222672658817187 0.998254035097381 0.000316084643992308 1.00113528220959
"2665" 949 949.923534456078 0.0969115924369124 2.51729728248084 0.232993765046684 -0.542786856610287 0.225261926139342 1.00149607141014 0.00024007988085811 0.999027780213271
"2666" 942 949.92392754346 0.0969322431978166 2.51528589156759 0.228290095726184 -0.531985376797113 0.223421129969168 1.01285563893044 0.00185881536217691 0.991658355670699
"2667" 954 949.919129380864 0.0941459699103256 2.51500075308894 0.223328163988361 -0.525797329369411 0.218661814204485 0.993461773690428 0.000974095579628501 1.00429601899037
"2668" 994 949.919480129873 0.0944014823789924 2.51305528755838 0.227807079175353 -0.532373233767136 0.218610962992062 0.931376546028906 0.00959410950719751 1.04640448037143
"2669" 951 949.921705950923 0.0941647044281605 2.51724330678471 0.232666735695231 -0.539422753034692 0.226970864180646 0.998249674078126 0.000318581660462094 1.00113513991977
"2670" 896 949.921328210994 0.0924298544798944 2.51944513250439 0.235421716130167 -0.560373091048971 0.23774406079822 1.09245658551566 0.0144817349768904 0.943236006383239
"2671" 1027 949.92172723305 0.0934006692063897 2.51718344801204 0.233991943939516 -0.564216703792605 0.238805976950926 0.880897400094954 0.0173728750729199 1.08114170942428
"2672" 931 949.919790722032 0.093570938784821 2.51003289725595 0.225052980835045 -0.553166884282649 0.228397200550484 1.03140164661587 0.00463601715571662 0.980082749189117
"2673" 897 949.915063385974 0.0924886709615971 2.50258245561226 0.221119145963725 -0.556727375653167 0.223705465091899 1.09040690301368 0.0133148349628678 0.944294952858882
"2674" 996 949.913130260632 0.0918932532672254 2.51176432198226 0.224972939078281 -0.564201932139011 0.226122123308343 0.926909048308274 0.0103220626409737 1.04851693093949
"2675" 924 949.911312430701 0.0901668037457006 2.50715240960441 0.223033013069178 -0.554388488350797 0.221566290878377 1.04328085259604 0.00623254254927369 0.972722387772815
"2676" 967 949.91090393621 0.0897401708188553 2.51294161093038 0.227405203758254 -0.549877896779679 0.225733187056038 0.972496661583457 0.00398976156437324 1.01799020939014
"2677" 859 949.91327303133 0.0922100364963125 2.50208592090645 0.228688397827851 -0.550753249095845 0.228407242419565 1.15925809693286 0.0245153105401538 0.904293080629129
"2678" 994 949.909293341647 0.0901676509132334 2.49875661875851 0.222357664076079 -0.556104081752707 0.231594621099416 0.930307454207549 0.0101374334588985 1.04641570197008
"2679" 932 949.911006973963 0.0917041722427576 2.48990724200408 0.213579175825722 -0.532076902623033 0.219638553544306 1.02929374097346 0.00420658972976395 0.981144542128194
"2680" 927 949.913598678567 0.0913760006173347 2.49272519160766 0.215819336881861 -0.525182745782877 0.218086668167606 1.03745366497331 0.00538122083146582 0.97587822859843
"2681" 963 949.913416958914 0.0954428198329504 2.49337851334612 0.205757160034586 -0.510615014926737 0.205981024623423 0.979398545093605 0.00282809709947574 1.01377660617005
"2682" 935 949.910833530178 0.0926014632025427 2.48843557324911 0.20746703364614 -0.513751015445251 0.201045298261864 1.0240374304775 0.00319469283025345 0.984302912437829
"2683" 949 949.914159060761 0.0953840651935385 2.49023112537565 0.211547338254726 -0.516400784496018 0.202692333172736 1.0014565595194 0.000222151227054825 0.999037640346719
"2684" 917 949.913606049322 0.0945906048335587 2.48859411845173 0.20717102818247 -0.514572933605261 0.19723656213941 1.05383966916412 0.00709467181960871 0.965350947875977
"2685" 916 949.912522151451 0.0939361839336728 2.4785518702282 0.204456731563057 -0.512706641828519 0.20267835622927 1.05544091662471 0.00751793930111763 0.964299320873629
"2686" 936 949.908348835452 0.0904054611725459 2.47444858968232 0.202091904509264 -0.528225370589599 0.213264677149192 1.02261637516539 0.00315156300366304 0.985358220240402
"2687" 907 949.909625797191 0.0916220520712301 2.47640119920025 0.202808845069159 -0.532025850040036 0.214292917074984 1.07154995814294 0.0101992268466401 0.95482767556842
"2688" 924 949.910207794064 0.0921545046086609 2.46743438754229 0.198343675679396 -0.522932878183434 0.206640139114995 1.04238093378502 0.00580002329844983 0.972723518937401
"2689" 951 949.907408715194 0.0904062387912262 2.46092517607763 0.193410796452264 -0.515294493279254 0.199952036333739 0.998254285946872 0.00029220489396627 1.00115020819375
"2690" 949 949.9075505088 0.0913505606728672 2.47045642629482 0.198201592823547 -0.519002515712447 0.206595274537241 1.00144841013227 0.000219329434245621 0.999044590699049
"2691" 922 949.914077588746 0.0924530737485697 2.48314369656833 0.215294705259113 -0.523662149191853 0.213630899796096 1.04576075242292 0.00649387848897177 0.97061410263589
"2692" 992 949.912160541858 0.0907590550002338 2.48247784005653 0.217207761988634 -0.529341999408504 0.219683879660119 0.934483230868682 0.0091856240256166 1.04430708565109
"2693" 851 949.913047000298 0.091812395610836 2.47813785380232 0.218499502192646 -0.527607981146471 0.215488216810865 1.17153872987503 0.0256224125364787 0.895871472328281
"2694" 956 949.912374943546 0.0914078311106561 2.47806369203262 0.215450912903926 -0.523827613265769 0.213535704079519 0.990277007914854 0.00139273581553916 1.00640861748624
"2695" 1006 949.912412333954 0.0900369632110192 2.47841622842055 0.217067657403061 -0.537776324796879 0.216913175724915 0.913204207824701 0.0118202848352833 1.0590450097691
"2696" 905 949.912457248771 0.0906709764172134 2.48528569499148 0.214905128238102 -0.541767936754435 0.218068422953896 1.07551035039711 0.0109599269317631 0.952719372289473
"2697" 977 949.913889827757 0.0935938836591421 2.4718196833633 0.212317648482738 -0.532119560773601 0.218958417259766 0.957240546747175 0.00603331176497456 1.02851427951765
"2698" 938 949.911411487023 0.0948991616281224 2.45877171266655 0.208403638552813 -0.521353695324717 0.21386308968961 1.01925014795462 0.00269877402344305 0.987460502797438
"2699" 983 949.914002550456 0.0995161339604357 2.47085018096515 0.20806981428116 -0.520284987197973 0.213694254606401 0.948413226707724 0.00714462684795268 1.03483051872139
"2700" 912 949.911457165031 0.0997620130931902 2.46921494079653 0.211299061025237 -0.525979538025348 0.212360354649883 1.06271636920234 0.00888827973637126 0.960089483204913
"2701" 939 949.912291591404 0.100239032364835 2.47254896332636 0.217999525054091 -0.522169445314579 0.2209474835758 1.01763261540132 0.00255721552730923 0.988512316675972
"2702" 927 949.906136280111 0.0971205215360776 2.46850917637733 0.211683511302843 -0.531203672674924 0.220679944851029 1.03758736323262 0.00547274154676076 0.975885895031889
"2703" 934 949.900563648725 0.0916990422239934 2.46049523422412 0.212962730872036 -0.530836312930998 0.219212326671059 1.0259421124349 0.00373768620599256 0.983260812492154
"2704" 955 949.900034795822 0.0940912510140313 2.4608559959595 0.21139206582616 -0.529117528419947 0.218409476075547 0.991819795304788 0.00119232041041354 1.00536894938137
"2705" 973 949.899282518737 0.0936976520189537 2.45917148129479 0.205608430730239 -0.523903914162217 0.204692614051507 0.96360316781201 0.00484862292511619 1.02431912299166
"2706" 929 949.896956524503 0.0892155574936216 2.46457291681473 0.202491750478805 -0.533864695470198 0.198586026442 1.03429420510125 0.00447532786216274 0.978000817477128
"2707" 944 949.903497741033 0.0949325182919296 2.46451202514385 0.206461673093117 -0.538734404143148 0.200160928510077 1.00960479828487 0.00124571200133553 0.993785160539916
"2708" 902 949.903679210705 0.0941480880037112 2.45933018027548 0.212781061559213 -0.543316854694316 0.203491209689612 1.0807449537247 0.0108821713618795 0.949569961398076
"2709" 972 949.904917392542 0.0965813435582583 2.45418069907207 0.212693877570637 -0.534340131208499 0.195578710005935 0.964920832854982 0.00443855896289016 1.02326030974564
"2710" 914 949.904396200405 0.0967846447487673 2.45124591447731 0.215003827262643 -0.533304296603478 0.191608568346482 1.05957197092365 0.00757675454690857 0.962202094922372
"2711" 980 949.908209778269 0.0983685005633177 2.44898632657599 0.217989877420834 -0.528930434237774 0.184937598585539 0.952689367495229 0.00563989169298234 1.03167862948437
"2712" 948 949.907398287329 0.099164003383045 2.4496196385765 0.220984982111476 -0.536289864682073 0.193476519331158 1.00308738742604 0.000406814432404699 0.997992016599967
"2713" 917 949.906340020994 0.100192882488709 2.44163095034258 0.218166976407607 -0.539300831347936 0.188311843659102 1.0546815623572 0.00681007913863596 0.965358332043276
"2714" 990 949.90921214823 0.102548663609703 2.42924793359338 0.223846566717633 -0.534286114801058 0.18959658325025 0.937230163491205 0.00758685223464964 1.0422048626743
"2715" 928 949.910118274472 0.104554204439814 2.42453565403871 0.221537989922121 -0.522098586169982 0.189921897369943 1.03569293747618 0.0044916245973175 0.976934535328172
"2716" 1052 949.911926170501 0.105645535222792 2.42614932636084 0.224338665835192 -0.523889600441987 0.183550428021934 0.848836467151023 0.0170771327148901 1.10747109391611
"2717" 887 949.909435840751 0.105632265304618 2.42550233218034 0.221130382780299 -0.516466445345695 0.183298252677304 1.10524644004068 0.0131550422302048 0.933773227776108
"2718" 992 949.912797878952 0.106345739328681 2.43165299476465 0.229840586619745 -0.521199461090187 0.186906867968492 0.934763465588055 0.00782847532972086 1.04430638498084
"2719" 888 949.910523031108 0.104073509786532 2.43626306297588 0.224121373548961 -0.517526008835847 0.180636326597957 1.1036002561359 0.012746107461378 0.93482488978693
"2720" 924 949.907799601293 0.101362341669905 2.44497621184211 0.222244334651478 -0.529104206151857 0.18819873811974 1.04254037493105 0.00531119981834607 0.97272598497226
"2721" 921 949.90635071933 0.100933649953784 2.43744112553792 0.214764708427336 -0.521570011928647 0.182089725911266 1.04733077787282 0.00574503310486988 0.969569262593686
"2722" 967 949.904925068347 0.0982116551244821 2.44517133226055 0.207215843135758 -0.526476294604861 0.189379716494436 0.972890673480232 0.00334223817801066 1.0179966167987
"2723" 941 949.904235125803 0.0979959203117358 2.44029414431722 0.209703892549622 -0.519681348556226 0.197464258975393 1.01434321987096 0.00188100449938371 0.990626175990653
"2724" 956 949.901112119628 0.0974063784049955 2.43104802640456 0.206852765457002 -0.516119528491965 0.198375443991154 0.990311312074054 0.00127096777852469 1.00642055031051
"2725" 912 949.90653438522 0.103296446488042 2.4218351048232 0.214287435840264 -0.507145421421349 0.200383980759097 1.06188525949785 0.0084129170686562 0.960094458756668
"2726" 1018 949.9076008441 0.103055297647087 2.40733422735127 0.216201484869029 -0.507372463920587 0.197646994779708 0.897476580549319 0.0128979440145097 1.07168318170672
"2727" 949 949.905810423915 0.100227812162605 2.39627631237707 0.214523351428237 -0.513173527253393 0.197927386939139 1.00144011361752 0.00022339325895741 0.999046420798804
"2728" 925 949.902153241862 0.0983894654273914 2.3963420079796 0.206833853330919 -0.512294347786835 0.199987021771711 1.04038513128165 0.00538998145368441 0.973784507007511
"2729" 954 949.897819322809 0.0949962423400629 2.39054804772071 0.194688360892017 -0.511555208436028 0.200042265784908 0.993488126790079 0.000902825686815701 1.00431854942052
"2730" 912 949.894338215628 0.0909672962524114 2.39675082269481 0.190534937128351 -0.502244286293523 0.199974257002484 1.06163070279551 0.00831852258184939 0.960106785890721
"2731" 936 949.893833104088 0.0935070171584551 2.39411749127053 0.190821018339662 -0.504281573118779 0.199296164811633 1.02222830388089 0.0029396427524319 0.985373277918138
"2732" 977 949.896165771883 0.0961645871858943 2.38641145303448 0.195055214594884 -0.504892180025302 0.201949886285745 0.957925563524405 0.00560161557621551 1.02853347050421
"2733" 987 949.893231319781 0.0932926336796806 2.37614946773522 0.183531658613752 -0.504310966245167 0.198655479359126 0.942848918068994 0.00745268736397349 1.03906414685013
"2734" 917 949.891707209482 0.0928604877775588 2.37113787687307 0.181158905303346 -0.495152803838504 0.192595195629901 1.05302145702582 0.00687568546385972 0.965373203113744
"2735" 942 949.892233240667 0.0954579162696401 2.37188032242417 0.179665435792993 -0.499503814930135 0.192632596343008 1.0125259019706 0.00157747039175057 0.991691443550663
"2736" 955 949.900418045391 0.100378102316492 2.35759243573613 0.188665512528572 -0.498776374789786 0.190845453123491 0.991977232526821 0.00108164811878454 1.0053685437523
"2737" 943 949.903471023808 0.100554381101156 2.34865098420275 0.183709334530991 -0.492751843883407 0.187056643384342 1.01089528820733 0.00131271042741517 0.992732449944238
"2738" 953 949.905224108331 0.100604026737414 2.34920150058469 0.183101212089438 -0.494868961838695 0.184320231567381 0.99513355330476 0.000673466719260776 1.00325798386315
"2739" 994 949.907363844006 0.102634487721556 2.34736211571635 0.183067084909471 -0.487832213569044 0.183803601306361 0.933141622104462 0.00815579105025752 1.04641782750011
"2740" 899 949.913062514358 0.105486163719334 2.33743523732344 0.185931842238407 -0.492892980668005 0.184116642340892 1.08293338231283 0.0103791102301845 0.946402397731436
"2741" 949 949.914087614717 0.107065526172441 2.34367503268629 0.192247924424883 -0.486133538362939 0.185046006387305 1.0014228116983 0.000180312788795917 0.9990377154875
"2742" 963 949.912522545237 0.107542973908429 2.34167322716616 0.189729317844325 -0.485188641273247 0.176421938610326 0.979723719839216 0.00246482634614843 1.01377756071653
"2743" 956 949.911992649609 0.107189210111925 2.35506550945034 0.190492868230447 -0.485883322167157 0.171041958538247 0.990512108001902 0.00116135647390468 1.00640902251735
"2744" 970 949.912159429505 0.108529989708736 2.35497684211096 0.190986826705467 -0.482248152489341 0.173922512534674 0.969105901327205 0.00365696445297308 1.02114705067315
"2745" 959 949.912344548359 0.109476189328078 2.35047694032236 0.194490887626052 -0.479958698998044 0.175324543811549 0.985927312063757 0.00173275545903902 1.00956683582838
"2746" 966 949.916660346218 0.112478128504088 2.34301262574226 0.194990949606426 -0.478445885019951 0.174982347096089 0.975251005136374 0.00297945893505446 1.01693131653036
"2747" 950 949.915422767833 0.112688066532398 2.34019061444058 0.195028000606266 -0.481891366831758 0.175461044364681 0.999860448827871 0.000176239080088266 1.00008903659225
"2748" 981 949.910585974464 0.111376660366488 2.34106776466618 0.189807679774374 -0.48908310325335 0.17738615392283 0.952353610293347 0.00565405295843949 1.03272877940785
"2749" 963 949.90501809538 0.109810093259614 2.35154847765696 0.187130739975614 -0.492825162085209 0.178970453972188 0.979610688380406 0.0024895356623073 1.01378556977294
"2750" 999 949.907765054057 0.110397715325479 2.34914188514089 0.188550732268077 -0.491016287579028 0.177814876378569 0.925684865434457 0.00871550768408677 1.05168105446864
"2751" 892 949.905387865397 0.109154292518571 2.34095640115265 0.184014359521323 -0.489331025312096 0.171168580970573 1.09455931485635 0.0110710840098668 0.939040889118946
"2752" 972 949.904870724753 0.109238552700895 2.33616359173297 0.183153889101516 -0.498176707802357 0.172588468977913 0.965700791075788 0.00398252497368839 1.0232603600173
"2753" 922 949.903649470284 0.108574400177762 2.33496025917799 0.180602705325081 -0.493880188799255 0.175425128133084 1.04475557012452 0.00524937696214486 0.970624758115368
"2754" 974 949.90944642563 0.109535734268258 2.32787188003807 0.191544230790917 -0.496067868223549 0.17598481991914 0.962708070451228 0.00440489503262706 1.02536089483584
"2755" 955 949.90990941928 0.10953790140707 2.3282898882117 0.193355980295186 -0.488862633978984 0.178613211246987 0.992043061336321 0.00103131745767602 1.00535849824309
"2756" 974 949.906763163774 0.108949177745395 2.32809584091469 0.19299038911548 -0.490107859085855 0.176300264569757 0.962851958439044 0.00440937803131452 1.02536379123776
"2757" 887 949.907545389209 0.108926939520898 2.31627640362037 0.184292902998057 -0.487654365650715 0.171882022085031 1.10288299275766 0.0121436912650738 0.933775086118056
"2758" 956 949.90560675811 0.107519174979095 2.31354576552317 0.17959578166861 -0.486044365131873 0.170041589966153 0.990499462332538 0.00116243539888515 1.00641578826205
"2759" 892 949.903243841314 0.105031601495392 2.3166493755705 0.17822504046796 -0.477961926711855 0.165632526920278 1.09376036654883 0.010682658951235 0.939043008625637
"2760" 957 949.908300107439 0.108370438777085 2.30939494513721 0.183950556753504 -0.476884330416018 0.166528342523483 0.989021628037812 0.00131363505173488 1.0074656678879
"2761" 997 949.910388268747 0.11031997003411 2.31035101332629 0.188490475421633 -0.477052189846999 0.165872588879426 0.929212242627983 0.00783127443418142 1.04957268844809
"2762" 938 949.908630829255 0.10959836326323 2.31503453391786 0.186078685831549 -0.468501008954317 0.163890536988398 1.01855825591872 0.00202711776834492 0.987463393380415
"2763" 953 949.912227982025 0.109799728008518 2.31284718947772 0.18752771484438 -0.461252355260626 0.156502851297442 0.995253862702077 0.000590494194660714 1.00325058666161
"2764" 938 949.907692123005 0.107161294621537 2.31635797577143 0.180878122439064 -0.465567647929372 0.15714325728841 1.0185198306695 0.00193972627414824 0.987464369199505
"2765" 989 949.905978652342 0.107305554664916 2.32153478740183 0.183379461658366 -0.462850953017515 0.16210800915544 0.941462605814369 0.00641205485921595 1.0411556745891
"2766" 904 949.910288593675 0.112173391859145 2.32368819433686 0.191647481202378 -0.46634954387139 0.16655550830701 1.07317026623627 0.00845478188532737 0.951668816366181
"2767" 956 949.908862947778 0.11097736106523 2.33033659130103 0.188582747984458 -0.46686991703285 0.167092340339418 0.990629762278121 0.00112151527919377 1.00641233837246
"2768" 956 949.912407556723 0.113167631351922 2.33048478800498 0.194258921290499 -0.462917497426587 0.165312896274801 0.990660250517929 0.00111197491481305 1.00640858293338
"2769" 998 949.911026383547 0.111476757652745 2.32828257156946 0.192767092960013 -0.456719028172772 0.160317425846008 0.928771209374191 0.00768678937889058 1.05062471355821
"2770" 904 949.917896801347 0.115065001088764 2.30981683354365 0.198964491728947 -0.451706310636872 0.164173079904997 1.07242222978892 0.00833734570983984 0.951661194134813
"2771" 1003 949.921562433707 0.116799391832136 2.31198388821405 0.199952184258204 -0.44871533314447 0.166281119602865 0.922072143204423 0.00870762584547641 1.05587665304734
"2772" 954 949.92866931833 0.118028413274642 2.29980216751748 0.20114636769334 -0.443318069288023 0.164836795166381 0.99382650338792 0.000769545852224416 1.00428593305284
"2773" 891 949.931088557518 0.117664364944653 2.29362272355477 0.200873422574732 -0.438569905718411 0.158196451334178 1.09285752422719 0.0105019486654398 0.93796277512403
"2774" 942 949.928975789961 0.117289720261991 2.30050578480926 0.198745488915389 -0.440978159493783 0.171117045661802 1.01209009178393 0.0014175556822206 0.991653085660044
"2775" 947 949.929445725969 0.118520620919185 2.29885145197017 0.200751337003865 -0.451961317606666 0.174202811387151 1.00448189429729 0.000527348168452968 0.996916143889265
"2776" 935 949.925914983988 0.118533575483139 2.29871396555381 0.201055236460228 -0.457561629476308 0.178897487185282 1.02313486648328 0.0028199304944527 0.984287285199246
"2777" 970 949.91995963673 0.115160653145386 2.30404276142836 0.194496369860564 -0.453432531282777 0.183664663677263 0.969704418653297 0.00383947586789675 1.0211386655892
"2778" 969 949.920262792313 0.115809819983707 2.3121610348283 0.197670870581065 -0.459870125979009 0.179193281192057 0.971068044178383 0.00356094633713558 1.02008561976729
"2779" 969 949.916838603523 0.115339477639309 2.31090488212106 0.191824360125605 -0.468040169532757 0.181932583150617 0.970900498128279 0.00362568491156446 1.02008929689522
"2780" 944 949.912790330057 0.11213337543856 2.31460896550148 0.187735849332184 -0.466702251374917 0.175930312748068 1.00916165147256 0.00106481920867187 0.993775438766328
"2781" 962 949.904293469794 0.108166743500903 2.33293489386361 0.17975216533391 -0.471907060375899 0.175075645589474 0.981415744885411 0.00223932175446747 1.01273360549411
"2782" 948 949.904835792854 0.108667074081982 2.33230519892033 0.179614073311214 -0.46756180472366 0.172197508812226 1.00294219728542 0.000346548284005089 0.997994708816
"2783" 906 949.903740042455 0.10820785089168 2.34020371441751 0.178753549427772 -0.459905728711552 0.172311879891216 1.06959857684209 0.00835839179506815 0.953780853583656
"2784" 977 949.899208122226 0.105547777211103 2.33867367594037 0.170753068913251 -0.466514459736189 0.171136648417989 0.95897259524857 0.00476566594412926 1.02853017630297
"2785" 935 949.902498042444 0.10719756274798 2.32938328554316 0.173327913292355 -0.460060413500524 0.173077828322193 1.02314439288508 0.00272057774382396 0.984311549792578
